x1,x2,y
-4.340269416236604,1.4151618567593247,1
0.11053414020779173,5.288224578634029,0
-4.14548989507334,1.4051598838284733,1
-5.111671065321282,-0.5861679714245752,1
-5.047881354418562,1.4023125426039453,1
-4.965111821236784,-0.08667178508281936,1
-5.763586145904996,0.1033631734720699,1
2.1068577747136876,4.826287838662637,0
3.1646074666745077,4.863293694433379,0
-5.5517560861558515,1.2828661768175393,1
-4.623611692679704,-1.7543864102158364,1
-6.076617778377822,1.3585289750538252,1
-2.543947385374052,-0.3116768765543799,1
0.10229090195196855,3.911342775223351,0
-3.54257013333157,1.2560877952588496,1
-3.1857231872536342,-0.4877298544107095,1
-3.464520534945372,0.5580496943445745,1
2.1653437846502,4.834633425325366,0
-5.35203856941218,0.47167960879592286,1
-3.3378079069870963,0.9168395719789666,1
2.0291721083518865,4.431989317605995,0
2.507317471908771,3.827386804382559,0
2.582056515135763,2.694934640982517,0
-6.055377513666792,1.476123753860796,1
0.41604164146629463,4.442032851447501,0
-3.2555745553900604,0.40074981077002725,1
-4.2255226850835905,-0.6493922455567032,1
1.2529958310496203,4.464343375291661,0
-4.543294476040107,0.36404499202745805,1
-5.02161798298141,0.34068024727175866,1
-4.68283631059758,-1.2531879214743773,1
0.5823538306697031,5.5040945325207336,0
-2.853930778538682,1.651194739981394,1
-4.417151009307548,-0.8382869317042323,1
-3.1084998122310856,1.540575191853042,1
2.821408434544578,1.6857809774486787,0
-5.314000077959398,0.03330679936579939,1
-0.18009358726051117,2.774825230898771,0
3.8634807027480145,4.821804035889143,0
2.1877004953024244,4.131137916800926,0
-4.596377890615876,0.19023462420560516,1
1.018524421580206,4.608823959264946,0
2.0798006654723284,5.0583941853639525,0
-3.587819127944716,-0.5299335430661525,1
1.1496320019430446,4.40973481586974,0
-4.592939327157908,0.592369288323316,1
1.9040831289015503,2.2090224469728765,0
0.1860740778468447,5.171612495826942,0
-5.181103296625301,-0.6138997510833072,1
0.8801289912529024,2.4593722233689963,0
-4.51455038859553,1.0230297444698393,1
0.2249565182141633,2.331640689188947,0
-3.7465983863502066,-1.3346358328432057,1
1.6026069165813037,3.660673558896725,0
0.38292869228393,2.1527608067859907,0
0.7416555425858897,2.8000074828091392,0
-4.098223381008416,0.5846114819074457,1
-5.498908134867759,1.6336469874789223,1
0.8537258569972573,6.021065120820525,0
-4.877383055072902,2.8540648257739054,1
1.150366263663415,5.466653796428562,0
-3.942795281831931,0.2737823922558497,1
-3.135991661187803,0.572503134659769,1
1.9203835460694718,5.127914989959604,0
-4.8778047091156855,2.1377316537368154,1
2.9698103041264083,4.431326462384105,0
-5.176929653351581,-0.42426259668793365,1
-3.061970289718772,1.9795897574661658,1
1.176551039392115,3.0455514147287452,0
-2.9106024936619543,1.7300618771414873,1
-0.5415243873766975,4.30776829880548,0
0.5789501356048539,4.923846993513518,0
-4.724420429507447,1.8778229977892062,1
0.05826259270092937,3.9990951293911214,0
0.06225991948862608,4.171796301291014,0
2.1795549264232514,5.338316640446932,0
0.4168991416334141,2.032430720337106,0
-5.076426228140438,-0.5606226111520123,1
-4.029383538987816,-0.7847889179805299,1
-5.87861571956969,-0.639559835220079,1
0.9346450429035729,4.452828374467081,0
1.3511140361608933,1.0297877372360338,0
-2.4365989126874235,-1.0897428744546058,1
2.068620680092957,5.400089658908135,0
-5.585235986839685,1.9737918241772616,1
1.3582047882655919,4.789589277452113,0
-0.363599939539307,5.09180995188666,0
0.5358342249962871,5.0652046610400046,0
-6.159500244028661,0.9128992622842825,1
-5.13390469829057,1.2756121029170318,1
-4.043734751926804,0.7923784745635536,1
-3.8699788669882453,-0.0015838232205971636,1
-3.324246611610029,0.17961626829101038,1
1.9397354020274806,2.109400967573907,0
-5.85096064040129,2.2617107679811617,1
-3.9320180412326087,0.6927382713936647,1
-7.307886799640169,-1.8399061173584879,1
0.045976428710931216,3.087886903477116,0
1.3180259613958774,6.227754811673199,0
-4.248262703041807,-2.0341391993314217,1
-3.260891207467364,-0.9954198314138605,1
-2.439490167571753,1.1113923879802492,1
-4.158277778303321,0.5815494514518808,1
0.6699009910049274,5.104963686907781,0
-3.7243887871426953,0.04793425421384581,1
2.610584818388666,5.104129975051288,0
0.4792726093109495,4.033970876468405,0
-4.899901959294484,-2.158801253569422,1
1.7462162337313498,4.247436710021687,0
-3.908652460058649,0.20532221499424647,1
1.3179981416379134,2.2784090652736575,0
-3.443068353642901,0.48454863928453346,1
0.3351266187697034,3.388618373030399,0
0.1176486944590801,4.1212401218372525,0
1.5585954832999938,3.7087512574047237,0
-4.059283420179957,1.0612766148851684,1
0.44333010649100224,2.539155270999979,0
-2.6796729814467364,-0.8768910018729477,1
1.67246526596248,3.9944174210158256,0
-1.794389381801032,3.711350814931232,0
-3.7478008853577354,0.8068094910501848,1
1.1115442886477105,4.987660311793041,0
0.41251420997416877,4.048029401787457,0
1.0684933757772124,3.73804516703116,0
-3.306600898016037,1.703506392819375,1
-3.9603974562327875,1.229458657934301,1
-3.7833344997987037,1.5958447653617445,1
0.5162636952365036,4.474643209670779,0
1.3127513742368795,4.113441700376287,0
0.7247004388513902,3.7904595241296595,0
1.4632231388337826,4.006491991535819,0
-3.2829255561902952,1.5260956921282465,1
-5.6628177171551055,1.7408750629117922,1
-5.053505623384715,1.2800050192225259,1
-3.9158668278022715,1.1049998247024788,1
-3.3779586499238006,-1.0872747494340815,1
-2.0455996031374393,1.8027125091868828,1
-4.005746723196342,0.4759729245864655,1
-5.96990861989126,0.4695401482863657,1
-3.7472743871143184,-0.8389495386764949,1
-3.9873739946989155,-0.2273802598616882,1
0.6120617170794675,4.208798075027841,0
-0.0602193668469817,5.1072618204949505,0
2.302193081083929,4.131734374951447,0
-4.79914095236838,-0.6959314077558496,1
2.831846352162321,4.891711338034991,0
0.5395010862784204,4.562308263977096,0
-3.387747549926296,-0.8517501256637281,1
0.985733123598743,2.615316484202945,0
1.5286126687597488,3.9850477526555137,0
-3.197155447833449,-0.21380565661778234,1
-4.444165933665333,0.7266317899820115,1
-4.430753582961738,0.07221937217966132,1
-3.130910166174241,0.061222576813374535,1
-3.1525615277946617,-0.22431212424063807,1
0.772458270634024,3.67505429515575,0
0.3894759277231,3.5449323536894406,0
3.103872215292588,5.4177677051319355,0
-3.0845880288472145,-0.823538734832941,1
2.1392463278713523,4.3378019378812755,0
2.343835208586728,3.238419551608124,0
-4.6388215025226005,-1.1028585935696906,1
0.6283214190489419,4.562583916171413,0
-2.828126615201217,0.7735281016608275,1
2.9470675330381937,6.59460797947507,0
0.37519518373733673,4.169487574249986,0
-0.9420880360458872,3.897499665364385,0
-4.617598383659077,0.23098646691980312,1
-5.033524750903347,1.2500659908436065,1
2.576413824319829,4.411508532950354,0
-4.024490568525345,0.1018324015878129,1
-3.8045732927313294,0.04178520565159893,1
-3.671881156391721,0.4873439369698062,1
1.8935941487825807,4.679681300421582,0
-4.469032000259825,-0.1532078343551948,1
-1.0263678237909213,2.9452473538224826,0
1.7289832313082916,3.26474742526922,0
1.6633648289729792,3.283443433261849,0
-3.0307173624981667,-0.3491806620877014,1
1.82337146706778,5.597511438098961,0
1.258928850564068,5.415401876194711,0
1.7770577148975786,5.414752007584692,0
-3.5847649062299354,1.9657733728657643,1
1.9219317512024139,3.4821028284472346,0
-0.20182382977341873,4.121625612377558,0
0.868307023124795,5.209899237810429,0
-0.059016345431282424,3.4143135922444436,0
-4.120341166080693,1.3579191739037273,1
-5.542285716399654,0.35595864288011686,1
1.6932731357246138,4.491669845087407,0
1.1051703122034437,5.315624914279758,0
0.18024762360694935,4.2393392579711024,0
-3.831586609816009,0.09795010132425615,1
-3.9449725637663655,-0.007442318060325609,1
-3.7580982207461178,-0.934902762526119,1
0.32583769215455805,5.8633587993348355,0
-0.4112031746188758,4.9626461985186445,0
0.007962062252931723,4.559116448180956,0
-5.313668080164915,1.0128339553412877,1
-6.48085278770513,1.7404928156016426,1
1.7982671312171485,6.237872774644714,0
0.9720216119016458,3.8765841394191636,0
-5.212282923432577,-1.9399522518120742,1
2.872024966154892,3.7964723730153342,0
-3.9779477108052994,0.16836617388528918,1
-4.7866110847849415,-0.19178811088541137,1
-0.1081567226186193,4.552369922993869,0
-6.129560834028318,1.4228144297196659,1
1.1112106631715881,1.8346679607736114,0
2.59438310183227,5.116691104519589,0
0.14000620828613508,5.575198531815445,0
0.30749416566421006,4.321104160995369,0
0.09838163884109474,4.194155958491163,0
-5.1176893837198225,-0.831295300887329,1
-3.4910960763808845,-1.7073363198675509,1
2.577878340083676,2.9887407337417127,0
-5.979869121381293,0.6664764975949647,1
-3.6176873631633115,1.0288573027104946,1
-0.3747550806680957,1.767074521653531,0
-0.029625905188884083,4.52394069678531,0
-4.488620569400198,0.3605274461223761,1
0.6501713191950189,2.261386320157021,0
2.2688732596113566,3.0334467252677744,0
1.965712962588178,2.2040227212530157,0
0.7972604625046207,4.147234607253591,0
-3.608705741654572,-0.8603067555795945,1
-0.2903714439122247,3.505218695614308,0
-0.22834080187967243,3.9470240579684277,0
1.1682744263002134,5.38923285297882,0
-4.906448007803752,2.3141111828915326,1
-5.753306561092121,0.27717907589097224,1
-4.119125212098788,0.565401442576108,1
-5.161475197704547,-1.0858369605101432,1
-3.5816168479228008,1.6603560710465926,1
0.30383473818329976,4.610713280524175,0
0.5871955469182648,3.4939648461479527,0
-5.042730298490411,0.35928949794748666,1
0.7276279251535114,4.619716173442427,0
0.2542528970730713,4.1262658975324005,0
0.9699489740667846,3.6618775204846177,0
-3.7672935745367724,0.4340822208350532,1
0.29149934031195013,4.673691651394142,0
-4.453744820196409,0.27222459162070506,1
1.2837927810134295,3.9198841722540543,0
1.3969017120195015,2.9459681640898285,0
1.156129944565456,2.8092321988597777,0
-4.533389856988261,-0.29496692130872015,1
-3.8855285668004713,-1.580232678980584,1
-5.042328868418681,0.9314804271454568,1
0.8818078907113568,4.42353288086626,0
1.3133032693610236,4.095378271878414,0
-4.47472496666935,1.24426282763861,1
-3.5539111241033137,0.044351224527958616,1
-0.4099894088834368,4.092490457140986,0
-4.911840119884612,0.5842984216801139,1
-5.1476107983528205,2.1568566134026925,1
-3.923935878832222,0.46638001504101967,1
-4.451325230438044,-0.12463309515896681,1
-4.886844995848297,1.5723177688816916,1
-5.300061631236357,1.164038556080119,1
0.4494047088575972,2.624210759858654,0
0.839463447938499,6.16769710209199,0
-3.5596152247473603,0.9341185069219532,1
1.3178935843761832,5.490246490258641,0
-4.298833414563392,0.8345153456331292,1
-4.021918300002716,1.8678535752961576,1
0.6406452863266526,3.478440238235656,0
-3.904572407895931,0.22580566986208012,1
1.6912794961170137,4.424497494424221,0
-4.4906401318147475,-0.505700381372527,1
0.2641309640982191,4.930995474973207,0
-5.000748514908398,0.32367403538329975,1
0.9593128098414974,5.54388203785072,0
-3.401086402453414,0.3594909451567396,1
-5.679489000027456,1.156851677555953,1
-3.6127257630819027,0.5568529631453124,1
-3.7743517388353154,1.1581386299836547,1
2.1266703189069105,5.48826981149424,0
-0.965220720137336,4.264379873457349,0
-0.26598896439943087,4.225552657106942,0
-4.444753603513107,-0.3528188294884359,1
-5.924046393905882,0.23682734110193118,1
-5.616716873748044,-0.24302742640880237,1
-5.044682979940243,0.8947075636506842,1
-3.9647370412038776,-0.7564853877452138,1
2.9220297471595913,3.305893888994122,0
-0.4232444116881082,4.413447804388292,0
-4.066149502196068,0.8250726179829831,1
-4.731025430090054,0.14980036933325525,1
-0.14763446552407378,3.521035642997504,0
-4.40926849246507,0.9623740203301493,1
0.5635234933366274,3.595672675382014,0
0.9640629719734034,4.5550158935635245,0
-4.629820500129522,0.13436151796875434,1
2.175075799326755,6.138799193024955,0
1.1443202841248195,2.9477039079146437,0
-3.7581921432418177,-0.5577510235567603,1
1.0093443335863077,5.7388913271081785,0
-4.145741735903197,1.2940673732994628,1
1.160873439249948,5.1494344492672885,0
-3.9774417095354333,-1.8361825300198937,1
-4.048245364277559,2.520003414286153,1
1.484028058077309,3.3411119567422585,0
1.69617933877186,3.574564362533726,0
-2.789580759532252,1.8841213064610989,1
-2.770630366158782,0.0501156333125663,1
-4.3664827919386555,-0.4431286148903384,1
0.473477730453452,3.9644312026045974,0
1.4287395968124792,3.9095024125622717,0
-3.142853786138979,1.6226578155435105,1
-0.33458274251723474,2.9620485347081122,0
-4.271086712603597,1.5346013487812886,1
-5.460119124159428,-1.76664902434134,1
-5.2852535578552775,-1.4220791844779466,1
-4.575157979776041,1.3114283697194806,1
0.37295441292319,5.632920223185054,0
-3.3612553205913738,0.4004100289279624,1
-1.987773903135925,-0.553171326503556,1
-4.5896552622460405,1.2512493052864362,1
1.999422253152228,2.595939496290434,0
-4.113159561670537,0.40188602929201556,1
-4.902201131073716,2.006766989458375,1
-0.6884916666355005,4.841965677245777,0
2.0474438574625773,3.0068354407450464,0
-5.675175703289121,0.19583000106505194,1
0.6782941237447165,4.321643342597737,0
-3.5970924670694684,-1.011187483094177,1
-0.4495936262811995,5.624202505494144,0
0.700741673245981,6.4290132615218605,0
-3.531719801804927,0.06498440802859973,1
-4.212822288233092,1.0681857895756406,1
-5.096909062398852,-0.04127363254150951,1
0.7667537021838629,5.092563111291426,0
-5.019947831897251,0.3103352825498036,1
0.3953253760813401,3.6207182161841978,0
1.639225572022186,6.337378904426986,0
0.370094058856271,3.047692522762874,0
0.9692748720742077,4.343961415135089,0
1.5363174664272443,3.56386548715698,0
1.2641839269040072,5.019341141650951,0
-3.7013690323473356,-1.4812768735189998,1
0.932230066396659,4.755666246571423,0
2.136534379764629,4.836448140735846,0
-4.818422829262596,-0.4812609737754646,1
3.9684303452476763,4.4275513353794835,0
-5.1999322366441625,-0.32019820686129097,1
-3.7587488563268825,0.644325050800482,1
0.17200365218610392,1.6229191205244922,0
-5.304678408017148,1.8979200560010892,1
1.8715133198054006,3.616965110559654,0
2.0217492647562763,5.4505938540525545,0
-5.340399894615275,0.7998743490907133,1
0.3452276102949906,3.4758204801971457,0
-4.467785479564939,0.7884923629078923,1
-5.228314239704875,1.5437143114146101,1
-3.5615072360745152,2.0097971172838633,1
-3.1704705402675986,0.6724821853424803,1
-6.174670220738053,-0.5050518050398085,1
-6.62283899395153,0.6890729675348033,1
-3.6552885543039824,-0.6304813359414931,1
-4.202252209560541,1.0330563223883957,1
-6.503236443298606,0.36545314720593086,1
0.055394743551005154,3.220959686616842,0
2.938888236561013,3.8085719545689813,0
0.33375475970713353,5.8759085540186184,0
1.9413419958094156,5.958008169197692,0
-4.048090622512099,1.2169626780152516,1
2.1346492421533085,3.246962007966194,0
1.3162415382146522,3.7444094735938696,0
0.851613296552022,1.777100132010196,0
0.8077532819953969,6.74342345996749,0
-4.967804869768965,1.6501869383476195,1
2.2205860842597507,4.047215839190076,0
-3.281620765851829,1.0218397939555464,1
0.46443017407809395,2.4035400864682703,0
0.9159585728558538,3.609409284061438,0
-4.582524722277624,-0.8049186736425831,1
-3.467246920547314,-0.4864258086115115,1
1.3843146845021845,5.870858737568747,0
2.9789409856030717,4.8621568196364535,0
-3.7891249965206226,-0.5357692012420032,1
3.825876142527883,4.0881764738435065,0
0.9083079118174189,5.43160702527313,0
-5.2733191801454655,-0.3716722874599343,1
-0.11320156437812035,5.603197395338281,0
-6.568080906255542,0.7392452547474739,1
0.8086726383753469,6.026333735338327,0
-6.603488195348362,0.16248826628978622,1
-2.652252597290312,-0.27898589025118903,1
